date,adm0_name,adm1_name,cum_confirmed_cases,active_cases,cum_deaths,cum_recoveries
2020-02-28,China,Sichuan,538,197,3,338
2020-02-29,China,Sichuan,538,184,3,351
2020-03-01,China,Sichuan,538,170,3,365
2020-03-02,China,Sichuan,538,149,3,386
2020-03-03,China,Sichuan,538,141,3,394
2020-03-04,China,Sichuan,538,129,3,406
2020-03-05,China,Sichuan,539,111,3,425
2020-03-06,China,Sichuan,539,94,3,442
2020-03-07,China,Sichuan,539,82,3,454
2020-03-08,China,Sichuan,539,72,3,464
2020-03-09,China,Sichuan,539,70,3,466
2020-03-10,China,Sichuan,539,58,3,478
2020-03-11,China,Sichuan,539,48,3,488
2020-03-12,China,Sichuan,539,38,3,498
2020-03-13,China,Sichuan,539,33,3,503
2020-03-14,China,Sichuan,539,25,3,511
2020-03-15,China,Sichuan,539,20,3,516
2020-03-16,China,Sichuan,539,20,3,516
2020-03-17,China,Sichuan,540,17,3,520
2020-03-18,China,Sichuan,540,12,3,525
2020-03-19,China,Sichuan,540,1,3,536
2020-03-20,China,Sichuan,541,2,3,536
2020-03-21,China,Sichuan,542,3,3,536
2020-03-22,China,Sichuan,543,4,3,536
2020-03-23,China,Sichuan,543,4,3,536
2020-03-24,China,Sichuan,545,6,3,536
2020-03-25,China,Sichuan,547,8,3,536
2020-03-26,China,Sichuan,547,8,3,536
2020-03-27,China,Sichuan,548,9,3,536
2020-03-28,China,Sichuan,548,9,3,536
2020-03-29,China,Sichuan,550,11,3,536
2020-03-30,China,Sichuan,550,11,3,536
2020-03-31,China,Sichuan,550,11,3,536
2020-04-01,China,Sichuan,552,12,3,537
2020-04-02,China,Sichuan,554,14,3,537
2020-04-03,China,Sichuan,555,15,3,537
2020-04-04,China,Sichuan,557,16,3,538
2020-04-05,China,Sichuan,558,16,3,539
2020-04-06,China,Sichuan,559,16,3,540
2020-04-07,China,Sichuan,560,16,3,541
2020-04-08,China,Sichuan,560,16,3,541
2020-04-09,China,Sichuan,560,16,3,541
2020-04-10,China,Sichuan,560,11,3,546
2020-04-11,China,Sichuan,560,10,3,547
2020-04-12,China,Sichuan,560,10,3,547
2020-04-13,China,Sichuan,560,9,3,548
2020-04-14,China,Sichuan,560,9,3,548
2020-04-15,China,Sichuan,560,7,3,550
2020-04-16,China,Sichuan,560,5,3,552
2020-04-17,China,Sichuan,560,5,3,552
2020-04-18,China,Sichuan,561,5,3,553
2020-01-22,China,Tianjin,4,4,0,0
2020-01-23,China,Tianjin,4,4,0,0
2020-01-24,China,Tianjin,8,8,0,0
2020-01-25,China,Tianjin,10,10,0,0
2020-01-26,China,Tianjin,14,14,0,0
2020-01-27,China,Tianjin,23,23,0,0
2020-01-28,China,Tianjin,24,24,0,0
2020-01-29,China,Tianjin,27,27,0,0
2020-01-30,China,Tianjin,31,31,0,0
2020-01-31,China,Tianjin,32,32,0,0
2020-02-01,China,Tianjin,41,41,0,0
2020-02-02,China,Tianjin,48,47,0,1
2020-02-03,China,Tianjin,60,59,0,1
2020-02-04,China,Tianjin,67,65,0,2
2020-02-05,China,Tianjin,69,66,1,2
2020-02-06,China,Tianjin,79,76,1,2
2020-02-07,China,Tianjin,81,78,1,2
2020-02-08,China,Tianjin,88,83,1,4
2020-02-09,China,Tianjin,91,86,1,4
2020-02-10,China,Tianjin,95,86,1,8
2020-02-11,China,Tianjin,106,94,2,10
2020-02-12,China,Tianjin,112,99,2,11
2020-02-13,China,Tianjin,119,95,3,21
2020-02-14,China,Tianjin,120,86,3,31
2020-02-15,China,Tianjin,122,82,3,37
2020-02-16,China,Tianjin,124,76,3,45
2020-02-17,China,Tianjin,125,76,3,46
2020-02-18,China,Tianjin,128,77,3,48
2020-02-19,China,Tianjin,130,73,3,54
2020-02-20,China,Tianjin,131,69,3,59
2020-02-21,China,Tianjin,132,67,3,62
2020-02-22,China,Tianjin,135,67,3,65
2020-02-23,China,Tianjin,135,51,3,81
2020-02-24,China,Tianjin,135,45,3,87
2020-02-25,China,Tianjin,135,41,3,91
2020-02-26,China,Tianjin,135,36,3,96
2020-02-27,China,Tianjin,136,31,3,102
2020-02-28,China,Tianjin,136,31,3,102
2020-02-29,China,Tianjin,136,24,3,109
2020-03-01,China,Tianjin,136,22,3,111
2020-03-02,China,Tianjin,136,22,3,111
2020-03-03,China,Tianjin,136,9,3,124
2020-03-04,China,Tianjin,136,9,3,124
2020-03-05,China,Tianjin,136,5,3,128
2020-03-06,China,Tianjin,136,5,3,128
2020-03-07,China,Tianjin,136,5,3,128
2020-03-08,China,Tianjin,136,5,3,128
2020-03-09,China,Tianjin,136,3,3,130
2020-03-10,China,Tianjin,136,2,3,131
2020-03-11,China,Tianjin,136,2,3,131
2020-03-12,China,Tianjin,136,1,3,132
2020-03-13,China,Tianjin,136,1,3,132
2020-03-14,China,Tianjin,136,1,3,132
2020-03-15,China,Tianjin,136,0,3,133
2020-03-16,China,Tianjin,136,0,3,133
2020-03-17,China,Tianjin,136,0,3,133
2020-03-18,China,Tianjin,136,0,3,133
2020-03-19,China,Tianjin,137,1,3,133
2020-03-20,China,Tianjin,137,1,3,133
2020-03-21,China,Tianjin,137,1,3,133
2020-03-22,China,Tianjin,137,1,3,133
2020-03-23,China,Tianjin,141,5,3,133
2020-03-24,China,Tianjin,145,9,3,133
2020-03-25,China,Tianjin,145,9,3,133
2020-03-26,China,Tianjin,151,15,3,133
2020-03-27,China,Tianjin,155,19,3,133
2020-03-28,China,Tianjin,161,25,3,133
2020-03-29,China,Tianjin,166,30,3,133
2020-03-30,China,Tianjin,174,38,3,133
2020-03-31,China,Tianjin,174,36,3,135
2020-04-01,China,Tianjin,176,38,3,135
2020-04-02,China,Tianjin,176,38,3,135
2020-04-03,China,Tianjin,180,37,3,140
2020-04-04,China,Tianjin,180,33,3,144
2020-04-05,China,Tianjin,180,33,3,144
2020-04-06,China,Tianjin,180,33,3,144
2020-04-07,China,Tianjin,180,26,3,151
2020-04-08,China,Tianjin,180,25,3,152
2020-04-09,China,Tianjin,182,27,3,152
2020-04-10,China,Tianjin,183,22,3,158
2020-04-11,China,Tianjin,183,19,3,161
2020-04-12,China,Tianjin,183,19,3,161
2020-04-13,China,Tianjin,184,17,3,164
2020-04-14,China,Tianjin,185,14,3,168
2020-04-15,China,Tianjin,185,11,3,171
2020-04-16,China,Tianjin,186,11,3,172
2020-04-17,China,Tianjin,189,13,3,173
2020-04-18,China,Tianjin,189,13,3,173
2020-01-22,China,Tibet,0,0,0,0
2020-01-23,China,Tibet,0,0,0,0
2020-01-24,China,Tibet,0,0,0,0
2020-01-25,China,Tibet,0,0,0,0
2020-01-26,China,Tibet,0,0,0,0
2020-01-27,China,Tibet,0,0,0,0
2020-01-28,China,Tibet,0,0,0,0
2020-01-29,China,Tibet,0,0,0,0
2020-01-30,China,Tibet,1,1,0,0
2020-01-31,China,Tibet,1,1,0,0
2020-02-01,China,Tibet,1,1,0,0
2020-02-02,China,Tibet,1,1,0,0
2020-02-03,China,Tibet,1,1,0,0
2020-02-04,China,Tibet,1,1,0,0
2020-02-05,China,Tibet,1,1,0,0
2020-02-06,China,Tibet,1,1,0,0
2020-02-07,China,Tibet,1,1,0,0
2020-02-08,China,Tibet,1,1,0,0
2020-02-09,China,Tibet,1,1,0,0
2020-02-10,China,Tibet,1,1,0,0
2020-02-11,China,Tibet,1,1,0,0
2020-02-12,China,Tibet,1,0,0,1
2020-02-13,China,Tibet,1,0,0,1
2020-02-14,China,Tibet,1,0,0,1
2020-02-15,China,Tibet,1,0,0,1
2020-02-16,China,Tibet,1,0,0,1
2020-02-17,China,Tibet,1,0,0,1
2020-02-18,China,Tibet,1,0,0,1
2020-02-19,China,Tibet,1,0,0,1
2020-02-20,China,Tibet,1,0,0,1
2020-02-21,China,Tibet,1,0,0,1
2020-02-22,China,Tibet,1,0,0,1
2020-02-23,China,Tibet,1,0,0,1
2020-02-24,China,Tibet,1,0,0,1
2020-02-25,China,Tibet,1,0,0,1
2020-02-26,China,Tibet,1,0,0,1
2020-02-27,China,Tibet,1,0,0,1
2020-02-28,China,Tibet,1,0,0,1
2020-02-29,China,Tibet,1,0,0,1
2020-03-01,China,Tibet,1,0,0,1
2020-03-02,China,Tibet,1,0,0,1
2020-03-03,China,Tibet,1,0,0,1
2020-03-04,China,Tibet,1,0,0,1
2020-03-05,China,Tibet,1,0,0,1
2020-03-06,China,Tibet,1,0,0,1
2020-03-07,China,Tibet,1,0,0,1
2020-03-08,China,Tibet,1,0,0,1
2020-03-09,China,Tibet,1,0,0,1
2020-03-10,China,Tibet,1,0,0,1
2020-03-11,China,Tibet,1,0,0,1
2020-03-12,China,Tibet,1,0,0,1
2020-03-13,China,Tibet,1,0,0,1
2020-03-14,China,Tibet,1,0,0,1
2020-03-15,China,Tibet,1,0,0,1
2020-03-16,China,Tibet,1,0,0,1
2020-03-17,China,Tibet,1,0,0,1
2020-03-18,China,Tibet,1,0,0,1
2020-03-19,China,Tibet,1,0,0,1
2020-03-20,China,Tibet,1,0,0,1
2020-03-21,China,Tibet,1,0,0,1
2020-03-22,China,Tibet,1,0,0,1
2020-03-23,China,Tibet,1,0,0,1
2020-03-24,China,Tibet,1,0,0,1
2020-03-25,China,Tibet,1,0,0,1
2020-03-26,China,Tibet,1,0,0,1
2020-03-27,China,Tibet,1,0,0,1
2020-03-28,China,Tibet,1,0,0,1
2020-03-29,China,Tibet,1,0,0,1
2020-03-30,China,Tibet,1,0,0,1
2020-03-31,China,Tibet,1,0,0,1
2020-04-01,China,Tibet,1,0,0,1
2020-04-02,China,Tibet,1,0,0,1
2020-04-03,China,Tibet,1,0,0,1
2020-04-04,China,Tibet,1,0,0,1
2020-04-05,China,Tibet,1,0,0,1
2020-04-06,China,Tibet,1,0,0,1
2020-04-07,China,Tibet,1,0,0,1
2020-04-08,China,Tibet,1,0,0,1
2020-04-09,China,Tibet,1,0,0,1
2020-04-10,China,Tibet,1,0,0,1
2020-04-11,China,Tibet,1,0,0,1
2020-04-12,China,Tibet,1,0,0,1
2020-04-13,China,Tibet,1,0,0,1
2020-04-14,China,Tibet,1,0,0,1
2020-04-15,China,Tibet,1,0,0,1
2020-04-16,China,Tibet,1,0,0,1
2020-04-17,China,Tibet,1,0,0,1
2020-04-18,China,Tibet,1,0,0,1
2020-01-22,China,Xinjiang,0,0,0,0
2020-01-23,China,Xinjiang,2,2,0,0
2020-01-24,China,Xinjiang,2,2,0,0
2020-01-25,China,Xinjiang,3,3,0,0
2020-01-26,China,Xinjiang,4,4,0,0
2020-01-27,China,Xinjiang,5,5,0,0
2020-01-28,China,Xinjiang,10,10,0,0
2020-01-29,China,Xinjiang,13,13,0,0
2020-01-30,China,Xinjiang,14,14,0,0
2020-01-31,China,Xinjiang,17,17,0,0
2020-02-01,China,Xinjiang,18,18,0,0
2020-02-02,China,Xinjiang,21,21,0,0
2020-02-03,China,Xinjiang,24,24,0,0
2020-02-04,China,Xinjiang,29,29,0,0
2020-02-05,China,Xinjiang,32,32,0,0
2020-02-06,China,Xinjiang,36,36,0,0
2020-02-07,China,Xinjiang,39,39,0,0
2020-02-08,China,Xinjiang,42,42,0,0
2020-02-09,China,Xinjiang,45,45,0,0
2020-02-10,China,Xinjiang,49,49,0,0
2020-02-11,China,Xinjiang,55,52,0,3
2020-02-12,China,Xinjiang,59,56,0,3
2020-02-13,China,Xinjiang,63,56,1,6
2020-02-14,China,Xinjiang,65,58,1,6
2020-02-15,China,Xinjiang,70,59,1,10
2020-02-16,China,Xinjiang,71,58,1,12
2020-02-17,China,Xinjiang,75,62,1,12
2020-02-18,China,Xinjiang,76,63,1,12
2020-02-19,China,Xinjiang,76,55,1,20
2020-02-20,China,Xinjiang,76,53,1,22
2020-02-21,China,Xinjiang,76,51,1,24
2020-02-22,China,Xinjiang,76,49,2,25
2020-02-23,China,Xinjiang,76,46,2,28
2020-02-24,China,Xinjiang,76,44,2,30
2020-02-25,China,Xinjiang,76,44,2,30
2020-02-26,China,Xinjiang,76,40,2,34
2020-02-27,China,Xinjiang,76,31,2,43
2020-02-28,China,Xinjiang,76,21,3,52
2020-02-29,China,Xinjiang,76,11,3,62
2020-03-01,China,Xinjiang,76,9,3,64
2020-03-02,China,Xinjiang,76,7,3,66
2020-03-03,China,Xinjiang,76,5,3,68
2020-03-04,China,Xinjiang,76,4,3,69
2020-03-05,China,Xinjiang,76,3,3,70
2020-03-06,China,Xinjiang,76,2,3,71
2020-03-07,China,Xinjiang,76,1,3,72
2020-03-08,China,Xinjiang,76,0,3,73
2020-03-09,China,Xinjiang,76,0,3,73
2020-03-10,China,Xinjiang,76,0,3,73
2020-03-11,China,Xinjiang,76,0,3,73
2020-03-12,China,Xinjiang,76,0,3,73
2020-03-13,China,Xinjiang,76,0,3,73
2020-03-14,China,Xinjiang,76,0,3,73
2020-03-15,China,Xinjiang,76,0,3,73
2020-03-16,China,Xinjiang,76,0,3,73
2020-03-17,China,Xinjiang,76,0,3,73
2020-03-18,China,Xinjiang,76,0,3,73
2020-03-19,China,Xinjiang,76,0,3,73
2020-03-20,China,Xinjiang,76,0,3,73
2020-03-21,China,Xinjiang,76,0,3,73
2020-03-22,China,Xinjiang,76,0,3,73
2020-03-23,China,Xinjiang,76,0,3,73
2020-03-24,China,Xinjiang,76,0,3,73
2020-03-25,China,Xinjiang,76,0,3,73
2020-03-26,China,Xinjiang,76,0,3,73
2020-03-27,China,Xinjiang,76,0,3,73
2020-03-28,China,Xinjiang,76,0,3,73
2020-03-29,China,Xinjiang,76,0,3,73
2020-03-30,China,Xinjiang,76,0,3,73
2020-03-31,China,Xinjiang,76,0,3,73
2020-04-01,China,Xinjiang,76,0,3,73
2020-04-02,China,Xinjiang,76,0,3,73
2020-04-03,China,Xinjiang,76,0,3,73
2020-04-04,China,Xinjiang,76,0,3,73
2020-04-05,China,Xinjiang,76,0,3,73
2020-04-06,China,Xinjiang,76,0,3,73
2020-04-07,China,Xinjiang,76,0,3,73
2020-04-08,China,Xinjiang,76,0,3,73
2020-04-09,China,Xinjiang,76,0,3,73
2020-04-10,China,Xinjiang,76,0,3,73
2020-04-11,China,Xinjiang,76,0,3,73
2020-04-12,China,Xinjiang,76,0,3,73
2020-04-13,China,Xinjiang,76,0,3,73
2020-04-14,China,Xinjiang,76,0,3,73
2020-04-15,China,Xinjiang,76,0,3,73
2020-04-16,China,Xinjiang,76,0,3,73
2020-04-17,China,Xinjiang,76,0,3,73
2020-04-18,China,Xinjiang,76,0,3,73
2020-01-22,China,Yunnan,1,1,0,0
2020-01-23,China,Yunnan,2,2,0,0
2020-01-24,China,Yunnan,5,5,0,0
2020-01-25,China,Yunnan,11,11,0,0
2020-01-26,China,Yunnan,16,16,0,0
2020-01-27,China,Yunnan,26,26,0,0
2020-01-28,China,Yunnan,44,44,0,0
2020-01-29,China,Yunnan,55,55,0,0
2020-01-30,China,Yunnan,70,70,0,0
2020-01-31,China,Yunnan,83,82,0,1
2020-02-01,China,Yunnan,93,91,0,2
2020-02-02,China,Yunnan,105,102,0,3
2020-02-03,China,Yunnan,117,112,0,5
2020-02-04,China,Yunnan,122,117,0,5
2020-02-05,China,Yunnan,128,123,0,5
2020-02-06,China,Yunnan,133,126,0,7
2020-02-07,China,Yunnan,138,126,0,12
2020-02-08,China,Yunnan,138,121,0,17
2020-02-09,China,Yunnan,141,123,0,18
2020-02-10,China,Yunnan,149,130,0,19
2020-02-11,China,Yunnan,153,133,0,20
2020-02-12,China,Yunnan,154,128,0,26
2020-02-13,China,Yunnan,156,129,0,27
2020-02-14,China,Yunnan,162,126,0,36
2020-02-15,China,Yunnan,168,126,0,42
2020-02-16,China,Yunnan,171,129,0,42
2020-02-17,China,Yunnan,171,124,0,47
2020-02-18,China,Yunnan,172,115,0,57
2020-02-19,China,Yunnan,172,111,1,60
2020-02-20,China,Yunnan,174,93,2,79
2020-02-21,China,Yunnan,174,76,2,96
2020-02-22,China,Yunnan,174,65,2,107
2020-02-23,China,Yunnan,174,57,2,115
2020-02-24,China,Yunnan,174,48,2,124
2020-02-25,China,Yunnan,174,43,2,129
2020-02-26,China,Yunnan,174,28,2,144
2020-02-27,China,Yunnan,174,22,2,150
2020-02-28,China,Yunnan,174,16,2,156
2020-02-29,China,Yunnan,174,15,2,157
2020-03-01,China,Yunnan,174,9,2,163
2020-03-02,China,Yunnan,174,4,2,168
2020-03-03,China,Yunnan,174,3,2,169
2020-03-04,China,Yunnan,174,3,2,169
2020-03-05,China,Yunnan,174,3,2,169
2020-03-06,China,Yunnan,174,2,2,170
2020-03-07,China,Yunnan,174,2,2,170
2020-03-08,China,Yunnan,174,2,2,170
2020-03-09,China,Yunnan,174,2,2,170
2020-03-10,China,Yunnan,174,2,2,170
2020-03-11,China,Yunnan,174,2,2,170
2020-03-12,China,Yunnan,174,2,2,170
2020-03-13,China,Yunnan,174,2,2,170
2020-03-14,China,Yunnan,174,0,2,172
2020-03-15,China,Yunnan,174,0,2,172
2020-03-16,China,Yunnan,176,2,2,172
2020-03-17,China,Yunnan,176,2,2,172
2020-03-18,China,Yunnan,176,2,2,172
2020-03-19,China,Yunnan,176,2,2,172
2020-03-20,China,Yunnan,176,2,2,172
2020-03-21,China,Yunnan,176,2,2,172
2020-03-22,China,Yunnan,176,2,2,172
2020-03-23,China,Yunnan,176,2,2,172
2020-03-24,China,Yunnan,176,2,2,172
2020-03-25,China,Yunnan,176,2,2,172
2020-03-26,China,Yunnan,178,4,2,172
2020-03-27,China,Yunnan,180,6,2,172
2020-03-28,China,Yunnan,180,6,2,172
2020-03-29,China,Yunnan,180,6,2,172
2020-03-30,China,Yunnan,180,6,2,172
2020-03-31,China,Yunnan,182,8,2,172
2020-04-01,China,Yunnan,182,8,2,172
2020-04-02,China,Yunnan,183,9,2,172
2020-04-03,China,Yunnan,184,10,2,172
2020-04-04,China,Yunnan,184,10,2,172
2020-04-05,China,Yunnan,184,10,2,172
2020-04-06,China,Yunnan,184,10,2,172
2020-04-07,China,Yunnan,184,9,2,173
2020-04-08,China,Yunnan,184,9,2,173
2020-04-09,China,Yunnan,184,9,2,173
2020-04-10,China,Yunnan,184,9,2,173
2020-04-11,China,Yunnan,184,8,2,174
2020-04-12,China,Yunnan,184,8,2,174
2020-04-13,China,Yunnan,184,8,2,174
2020-04-14,China,Yunnan,184,7,2,175
2020-04-15,China,Yunnan,184,6,2,176
2020-04-16,China,Yunnan,184,6,2,176
2020-04-17,China,Yunnan,184,5,2,177
2020-04-18,China,Yunnan,184,5,2,177
2020-01-22,China,Zhejiang,10,10,0,0
2020-01-23,China,Zhejiang,27,27,0,0
2020-01-24,China,Zhejiang,43,42,0,1
2020-01-25,China,Zhejiang,62,61,0,1
2020-01-26,China,Zhejiang,104,103,0,1
2020-01-27,China,Zhejiang,128,127,0,1
2020-01-28,China,Zhejiang,173,170,0,3
2020-01-29,China,Zhejiang,296,293,0,3
2020-01-30,China,Zhejiang,428,424,0,4
2020-01-31,China,Zhejiang,538,524,0,14
2020-02-01,China,Zhejiang,599,578,0,21
2020-02-02,China,Zhejiang,661,629,0,32
2020-02-03,China,Zhejiang,724,681,0,43
2020-02-04,China,Zhejiang,829,767,0,62
2020-02-05,China,Zhejiang,895,817,0,78
2020-02-06,China,Zhejiang,954,860,0,94
2020-02-07,China,Zhejiang,1006,883,0,123
2020-02-08,China,Zhejiang,1048,873,0,175
2020-02-09,China,Zhejiang,1075,874,0,201
2020-02-10,China,Zhejiang,1092,850,0,242
2020-02-11,China,Zhejiang,1117,847,0,270
2020-02-12,China,Zhejiang,1131,810,0,321
2020-02-13,China,Zhejiang,1145,785,0,360
2020-02-14,China,Zhejiang,1155,752,0,403
2020-02-15,China,Zhejiang,1162,734,0,428
2020-02-16,China,Zhejiang,1167,711,0,456
2020-02-17,China,Zhejiang,1171,664,0,507
2020-02-18,China,Zhejiang,1172,637,0,535
2020-02-19,China,Zhejiang,1174,570,0,604
2020-02-20,China,Zhejiang,1175,541,1,633
2020-02-21,China,Zhejiang,1203,523,1,679
2020-02-22,China,Zhejiang,1205,485,1,719
2020-02-23,China,Zhejiang,1205,444,1,760
2020-02-24,China,Zhejiang,1205,422,1,782
2020-02-25,China,Zhejiang,1205,396,1,808
2020-02-26,China,Zhejiang,1205,337,1,867
2020-02-27,China,Zhejiang,1205,272,1,932
2020-02-28,China,Zhejiang,1205,229,1,975
2020-02-29,China,Zhejiang,1205,188,1,1016
2020-03-01,China,Zhejiang,1205,158,1,1046
2020-03-02,China,Zhejiang,1206,136,1,1069
2020-03-03,China,Zhejiang,1213,119,1,1093
2020-03-04,China,Zhejiang,1213,98,1,1114
2020-03-05,China,Zhejiang,1215,90,1,1124
2020-03-06,China,Zhejiang,1215,67,1,1147
2020-03-07,China,Zhejiang,1215,60,1,1154
2020-03-08,China,Zhejiang,1215,53,1,1161
2020-03-09,China,Zhejiang,1215,38,1,1176
2020-03-10,China,Zhejiang,1215,23,1,1191
2020-03-11,China,Zhejiang,1215,19,1,1195
2020-03-12,China,Zhejiang,1215,17,1,1197
2020-03-13,China,Zhejiang,1215,17,1,1197
2020-03-14,China,Zhejiang,1227,15,1,1211
2020-03-15,China,Zhejiang,1231,19,1,1211
2020-03-16,China,Zhejiang,1231,14,1,1216
2020-03-17,China,Zhejiang,1232,15,1,1216
2020-03-18,China,Zhejiang,1232,15,1,1216
2020-03-19,China,Zhejiang,1233,15,1,1217
2020-03-20,China,Zhejiang,1234,14,1,1219
2020-03-21,China,Zhejiang,1236,16,1,1219
2020-03-22,China,Zhejiang,1238,18,1,1219
2020-03-23,China,Zhejiang,1238,16,1,1221
2020-03-24,China,Zhejiang,1240,18,1,1221
2020-03-25,China,Zhejiang,1241,19,1,1221
2020-03-26,China,Zhejiang,1243,20,1,1222
2020-03-27,China,Zhejiang,1247,24,1,1222
2020-03-28,China,Zhejiang,1251,25,1,1225
2020-03-29,China,Zhejiang,1254,28,1,1225
2020-03-30,China,Zhejiang,1255,29,1,1225
2020-03-31,China,Zhejiang,1257,30,1,1226
2020-04-01,China,Zhejiang,1257,30,1,1226
2020-04-02,China,Zhejiang,1258,29,1,1228
2020-04-03,China,Zhejiang,1260,31,1,1228
2020-04-04,China,Zhejiang,1262,32,1,1229
2020-04-05,China,Zhejiang,1263,32,1,1230
2020-04-06,China,Zhejiang,1264,33,1,1230
2020-04-07,China,Zhejiang,1265,34,1,1230
2020-04-08,China,Zhejiang,1266,33,1,1232
2020-04-09,China,Zhejiang,1267,31,1,1235
2020-04-10,China,Zhejiang,1267,31,1,1235
2020-04-11,China,Zhejiang,1267,30,1,1236
2020-04-12,China,Zhejiang,1267,28,1,1238
2020-04-13,China,Zhejiang,1267,27,1,1239
2020-04-14,China,Zhejiang,1267,24,1,1242
2020-04-15,China,Zhejiang,1268,23,1,1244
2020-04-16,China,Zhejiang,1268,23,1,1244
2020-04-17,China,Zhejiang,1268,21,1,1246
2020-04-18,China,Zhejiang,1268,21,1,1246
