adm0_name,adm1_name,adm1_id,adm2_name,adm3_name,date,policy,policy_intensity,travel_ban_intl_out_country_list,travel_ban_intl_in_country_list,no_gathering_size,Optional,Notes,source,access_date
USA,California,CA,Santa Clara,all,3/17/2020,school_closure,1,NA,NA,NA,N,school closure,https://www.latimes.com/california/story/2020-03-14/schools-close-coronavirus,3/14/2020
USA,California,CA,Sacramento,all,3/17/2020,school_closure,1,NA,NA,NA,N,school closure,https://www.latimes.com/california/story/2020-03-14/schools-close-coronavirus,3/14/2020
USA,California,CA,Ventura,all,3/17/2020,school_closure,1,NA,NA,NA,N,school closure,https://www.latimes.com/california/story/2020-03-14/schools-close-coronavirus,3/14/2020
USA,California,CA,Solano,all,3/17/2020,school_closure,1,NA,NA,NA,N,school closure,https://www.latimes.com/california/story/2020-03-14/schools-close-coronavirus,3/14/2020
USA,California,CA,Santa Barbara,all,3/17/2020,school_closure,1,NA,NA,NA,N,school closure,https://www.latimes.com/california/story/2020-03-14/schools-close-coronavirus,3/14/2020
USA,California,CA,Monterey,all,3/17/2020,school_closure,1,NA,NA,NA,N,school closure,https://www.latimes.com/california/story/2020-03-14/schools-close-coronavirus,3/14/2020
USA,California,CA,Marin,all,3/17/2020,school_closure,1,NA,NA,NA,N,school closure,https://www.latimes.com/california/story/2020-03-14/schools-close-coronavirus,3/14/2020
USA,California,CA,San Francisco,all,3/17/2020,business_closure,1,NA,NA,NA,N,all non essential businesses closed,https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,Santa Clara,all,3/17/2020,business_closure,1,NA,NA,NA,N,all non essential businesses closed,https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,San Mateo,all,3/17/2020,business_closure,1,NA,NA,NA,N,all non essential businesses closed,https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,Marin,all,3/17/2020,business_closure,1,NA,NA,NA,N,all non essential businesses closed,https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,Contra Costa,all,3/17/2020,business_closure,1,NA,NA,NA,N,all non essential businesses closed,https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,Alameda,all,3/17/2020,business_closure,1,NA,NA,NA,N,all non essential businesses closed,https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,all,all,3/19/2020,business_closure,1,NA,NA,NA,N,all non essential businesses closed,https://www.nga.org/wp-content/uploads/2020/03/Memorandum-on-Overview-of-State-Actions-on-Business-Closure-and-Personal-Movement-Restrictions-in-Response-to-COVID-19_3.25.pdf,3/25/2020
USA,California,CA,all,all,3/17/2020,social_distance,0.67,NA,NA,NA,N,"all bars in the state be closed, and that restaurants reduce capacity.",https://www.sfchronicle.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php,3/17/2020
USA,California,CA,San Francisco,all,3/17/2020,home_isolation,1,NA,NA,NA,N,"mandatory shelter at home, only allowed to leave for essentials",https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,Santa Clara,all,3/17/2020,home_isolation,1,NA,NA,NA,N,"mandatory shelter at home, only allowed to leave for essentials",https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,San Mateo,all,3/17/2020,home_isolation,1,NA,NA,NA,N,"mandatory shelter at home, only allowed to leave for essentials",https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,Marin,all,3/17/2020,home_isolation,1,NA,NA,NA,N,"mandatory shelter at home, only allowed to leave for essentials",https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,Contra Costa,all,3/17/2020,home_isolation,1,NA,NA,NA,N,"mandatory shelter at home, only allowed to leave for essentials",https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,Alameda,all,3/17/2020,home_isolation,1,NA,NA,NA,N,"mandatory shelter at home, only allowed to leave for essentials",https://sfmayor.org/article/san-francisco-issues-new-public-health-order-requiring-residents-stay-home-except-essential,3/16/2020
USA,California,CA,all,all,3/5/2020,testing_regime,1,NA,NA,NA,N,the California Department of Insurance issued similar direction providing cost free medically necessary testing for an additional 2 million Californians.,http://www.insurance.ca.gov/0400-news/0100-press-releases/2020/release025-2020-2.cfm,3/17/2020
USA,California,CA,Los Angeles,Los Angeles,3/13/2020,social_distance,1,NA,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/2020
USA,California,CA,all,all,3/17/2020,work_from_home,1,NA,NA,NA,N,"Everyone is to work from home, or stop working, unless they provide an essential service, which includes health care workers; police, fire and other emergency responders; and utility providers such as electricians, plumbers, and sanitation workers.",https://www.sfchronicle.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php,3/17/2020
USA,California,CA,San Francisco,San Francisco,3/13/2020,social_distance,1,NA,NA,NA,N,all libraries closed,https://www.usatoday.com/story/news/health/2020/03/13/coronavirus-updates-us-testing-death-toll-stocks-school-closures/5032550002/,3/15/2020
USA,California,CA,all,all,3/15/2020,social_distance,0.33,NA,NA,NA,N,People who are older or have underlying health problems are being told to stay inside at all times except for health care under the new directive. They should ask someone to shop for them if they are able.,https://www.sfchronicle.com/local-politics/article/Bay-Area-must-shelter-in-place-Only-15135014.php,3/17/2020
USA,California,CA,all,all,3/19/2020,home_isolation,1,NA,NA,NA,N,only essential workplaces and workers are permitted to leave,https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,3/25/2020
USA,California,CA,all,all,3/19/2020,social_distance,1,NA,NA,NA,N,"if necessary to leave home, must practice social distancing. The healthcare delivery system shall prioritize services to serving those who are the sickest and shall prioritize resources, including personal protective equipment, for the providers providing direct care to them.",https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,3/25/2020
USA,Colorado,CO,all,all,3/14/2020,social_distance,0.33,NA,NA,NA,N,"a public health order to close bars, restaurants, gyms, theaters, and casinos to slow the spread of COVID-19, effective at 8:00 AM on March 17 for the duration of 30 days. The Governor and the Colorado Department of Public Health and Environment is restricted all visitors at skilled nursing, assisted living, and intermediate care facilities to protect the health of the residents and health care workers at those facilities. executive order directing downhill ski resorts to suspend operations for one week to slow the spread of COVID-19 ",https://www.colorado.gov/governor/news/state-health-department-issues-public-health-order-closing-colorado-bars-restaurants-gyms,3/26/2020
USA,Colorado,CO,all,all,3/18/2020,no_gathering,1,NA,NA,10,N,a public health order prohibiting gatherings of more than 10 people.,https://drive.google.com/file/d/1KNqVxX8m2Y_cInIMSqIZeMoxIlAFtNo0/view,3/26/2020
USA,Colorado,CO,all,all,3/18/2020,school_closure,1,NA,NA,NA,N,an executive order suspending in-person learning in public and private schools across the state from March 23 to April 17.,https://drive.google.com/file/d/1ecMEQj3F3qeEl3qNMtLkAlk3ya3FbVH3/view,3/26/2020
USA,Colorado,CO,all,all,3/11/2020,school_closure,1,NA,NA,NA,Y,"guidance to all K-12 schools recommending that if they have a student or faculty member who tests positive that they close for 72 hours, allowing for schools to be disinfected and for the epidemiologists to conduct an investigation and recommend next steps for those schools.",https://www.colorado.gov/governor/news/gov-polis-announces-additional-measures-address-spread-covid-19-provides-update-states,3/26/2020
USA,Colorado,CO,all,all,3/10/2020,emergency_declaration,1,NA,NA,NA,NA,state of emergency,https://www.colorado.gov/governor/news/gov-polis-provides-update-states-response-covid-19,3/17/2020
USA,Colorado,CO,all,all,3/13/2020,no_gathering,0.5,NA,NA,250,N,"guidance for large gatherings, recommending canceling or postponing any events with more than 250 people unless there are steps taken to ensure a distance of at least six feet between smaller parties at the event. ",https://www.colorado.gov/governor/news/governor-polis-provides-update-states-response-covid-19,3/17/2020
USA,Colorado,CO,all,all,3/19/2020,social_distance,0.67,NA,NA,NA,N,"an updated public health order closing bars, restaurants, theaters, gyms, and casinos to include nonessential personal services facilities, horse track, and off-track betting facilities statewide.",https://drive.google.com/file/d/14X5zbYPY7LJ8zzzSv_GcApJauFmsc5Ju/view?usp=sharing,3/26/2020
USA,Colorado,CO,all,all,3/20/2020,social_distance,1,NA,NA,NA,N,"an executive order allowing retailers licensed for the sale of on-premises alcohol consumption to sell, deliver or provide takeout for sealed alcoholic beverages if the customer also purchases food.",https://drive.google.com/file/d/1HXTMP8E5KF9ppvusW4kAJIIDQrdHckqQ/view?usp=sharing,3/26/2020
USA,Colorado,CO,all,all,3/2/2020,travel_ban_local,1,NA,NA,NA,Y,"In response to new coronavirus cases, Governor Polis announced that the state has raised its emergency preparedness level to level 2, with 10 state agencies having a representative available for contact at all hours of the day.",https://www.cpr.org/2020/03/05/colorado-coronavirus-case-is-states-first-positive-health-officials-say/,3/17/2020
USA,Colorado,CO,all,all,3/22/2020,work_from_home,1,NA,NA,NA,N,an executive order directing all of Colorado’s non-critical employers to reduce their in-person workforce by 50 percent. Directs all employers to implement telework options to the greatest extent possible.,https://www.colorado.gov/governor/news/gov-polis-colorado-leading-example-and-taking-action-address-covid-19,3/26/2020
USA,Colorado,CO,all,all,3/26/2020,home_isolation,1,NA,NA,NA,N,"a statewide stay-at-home order beginning on Thursday, March 26 at 6:00 a.m. that will last until April 11, 2020.",https://www.colorado.gov/governor/news/gov-polis-announces-statewide-stay-home-order-provides-update-colorado-response-covid-19,3/26/2020
USA,Connecticut,CT,all,all,3/9/2020,emergency_declaration,1,NA,NA,NA,NA,"Governor Lamont declared civil preparedness and public health emergencies. The declarations trigger price gouging laws, and make clear that municipal leaders have emergency powers to mitigate disasters and emergencies",https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Coronavirus-Update-March-10-2020-3PM,3/17/2020
USA,Connecticut,CT,all,all,3/9/2020,no_gathering,0.33,NA,NA,250,NA,Prohibits all events in the state with over 250 people;,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Coronavirus-Update-March-12-2020-3PM,3/17/2020
USA,Connecticut,CT,all,all,3/9/2020,travel_ban_local,1,NA,NA,NA,N,The Governor also issued an immediate freeze on state employee travel on state business outside of Connecticut until further notice.,https://www.nga.org/coronavirus/#states,3/17/2020
USA,Connecticut,CT,all,all,3/12/2020,social_distance,0.2,NA,NA,NA,N,Clarifies visitor restrictions at all nursing and convalescent homes;,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Coronavirus-Update-March-12-2020-3PM,3/26/2020
USA,Connecticut,CT,all,all,3/14/2020,work_from_home,1,NA,NA,NA,Y,"The Governor directed telework requirements to be eased for certain executive branch state employees, allowing an increased number of employees to work from home. He is also providing executive branch state employees who cannot report to work due to COVID-19 14 days of paid time off.",https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Coronavirus-Update-March-14-2020-5PM,3/17/2020
USA,Connecticut,CT,all,all,3/14/2020,school_closure,1,NA,NA,NA,N,"Cancels classes at all public schools statewide effective March 17 through at least March 31, 2020.",https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Coronavirus-Update-March-15-2020-6PM,3/26/2020
USA,Connecticut,CT,all,all,3/14/2020,social_distance,0.4,NA,NA,NA,N,"executive order granting the commissioner of the Department of Public Health additional authority to restrict visitation to facilitates such as nursing home facilities, residential care homes, and chronic disease hospitals. telework requirements to be eased for certain executive branch state employees, allowing an increased number of employees to work from home. He is also providing executive branch state employees who cannot report to work due to COVID-19 14 days of paid time off.",https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Signs-Executive-Order-Authorizing-Visitation-Restrictions-on-Nursing-Home-Residents,3/26/2020
USA,Connecticut,CT,all,all,3/16/2020,no_gathering,0.67,NA,NA,50,N,These uniform standards will limit crowd capacity for social and recreational gatherings to 50 people effective 8PM tonight.,https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Northeast-Governors-From-Connecticut-New-York-New-Jersey-Announce-Collective-Measures,3/17/2020
USA,Connecticut,CT,all,all,3/16/2020,social_distance,0.6,NA,NA,NA,N,"Limits restaurants to non-alcoholic beverage and take-out/delivery services only, effective 8:00 PM on March 16; Requires closure of on-side operations at off-track betting facility operations, effective 8:00 PM on March 16; and Temporarily close movie theaters, gyms and fitness centers, and similar public workout facilities and studios. close casino and resort properties on sovereign reservation lands in eastern Connecticut amid concerns about the coronavirus. The casinos will close at 8PM on Tuesday, March 17 for a two-week period.",https://portal.ct.gov/Office-of-the-Governor/News/Press-Releases/2020/03-2020/Governor-Lamont-Coronavirus-Update-March-16-2020-5PM,3/26/2020
